Name,ISIN,FTSE100,FTSE250,post_date,pre_twenty_pd,pre_five_pd,pre_three_pd,pre_one_pd,post_three_pd,post_five_pd,post_ten_pd,post_twenty_pd,diff_twenty_three,diff_twenty_five,diff_twenty_ten,diff_twenty_twenty,diff_five_three,diff_five_five,diff_five_ten,diff_five_twenty,diff_three_three,diff_three_five,diff_three_ten,diff_three_twenty,diff_one_three,diff_one_five,diff_one_ten,diff_one_twenty
Baillie Gifford Shin Nippon,GB00BFXYH242,,-1.0,2022-03-21,1.6599998999999999,1.6000004,1.6440000000000001,1.6899996,1.7679996,1.7259997999999999,1.7279996,1.5220003,0.10799970000000014,0.0659999,0.06799970000000011,-0.1379995999999999,0.1679991999999999,0.12599939999999976,0.12799919999999987,-0.07800010000000013,0.12399959999999988,0.08199979999999973,0.08399959999999984,-0.12199970000000016,0.07800000000000007,0.03600019999999993,0.038000000000000034,-0.16799929999999996
Capita,GB00B23K0M20,,-1.0,2022-03-21,0.2939,0.21299988,0.21239991,0.2101999,0.20199997,0.20989991,0.21479996,0.2037999,-0.09190003,-0.08400009,-0.07910003999999998,-0.09010009999999999,-0.010999910000000002,-0.0030999700000000074,0.0018000800000000095,-0.009199979999999996,-0.010399939999999996,-0.0025000000000000022,0.0024000500000000147,-0.008600009999999991,-0.008199929999999994,-0.00029999,0.004600060000000017,-0.006399999999999989
Cineworld Group,GB00B15FWH70,,-1.0,2022-03-21,0.38429993,0.36080002,0.3801999,0.3550999500000001,0.34219986,0.33189988,0.3262999,0.31949997,-0.04210006999999999,-0.05240005000000003,-0.058000030000000036,-0.06479995999999999,-0.018600159999999977,-0.02890014000000002,-0.03450012000000002,-0.04130004999999998,-0.03800003999999996,-0.04830002,-0.0539,-0.06069992999999996,-0.012900090000000086,-0.023200070000000128,-0.028800050000000132,-0.03559998000000009
Clipper Logistics,GB00BMMV6B79,,1.0,2022-03-21,8.8,8.56,8.6599976,8.8,8.84,8.8199976,8.6999976,8.56,0.03999999999999915,0.01999759999999995,-0.10000240000000105,-0.2400000000000002,0.27999999999999936,0.25999760000000016,0.13999759999999917,0.0,0.18000239999999934,0.16000000000000014,0.03999999999999915,-0.09999760000000002,0.03999999999999915,0.01999759999999995,-0.10000240000000105,-0.2400000000000002
Endeavour Mining plc,GB00BL6K5J42,1.0,-1.0,2022-03-21,32.800004,31.399994,31.330002,32.899994,31.64,30.5,31.460007,33.860001,-1.1600040000000007,-2.3000040000000013,-1.3399970000000003,1.0599969999999956,0.24000600000000105,-0.8999939999999995,0.060013000000001426,2.4600069999999974,0.3099980000000002,-0.8300020000000004,0.1300050000000006,2.5299989999999966,-1.259993999999999,-2.3999939999999995,-1.4399869999999986,0.9600069999999974
Howden Joinery Group,GB0005576813,1.0,-1.0,2022-03-21,7.451999600000001,7.8479981,8.05,8.2419996,7.8479981,7.7139991,7.9079980999999995,7.7139991,0.39599849999999925,0.26199949999999905,0.45599849999999886,0.26199949999999905,0.0,-0.1339990000000002,0.05999999999999961,-0.1339990000000002,-0.20200190000000084,-0.33600090000000105,-0.14200190000000124,-0.33600090000000105,-0.3940014999999999,-0.5280005000000001,-0.3340015000000003,-0.5280005000000001
NB Private Equity Partners,GG00B1ZBD492,,1.0,2022-03-21,15.5,16.899993,16.850005,17.800003,17.0,16.899993,16.649993,16.449996000000002,1.5,1.3999929999999985,1.1499929999999985,0.9499960000000023,0.10000700000000151,0.0,-0.25,-0.4499969999999962,0.14999500000000054,0.04998799999999903,-0.20001200000000097,-0.4000089999999972,-0.8000030000000002,-0.9000100000000018,-1.1500100000000018,-1.350006999999998
Petropavlovsk,GB0031544546,,-1.0,2022-03-21,0.13260001,0.03,0.021999999,0.017999993,0.017869998,0.03,0.038499995,0.015999995,-0.11473001199999999,-0.10260000999999999,-0.09410001499999998,-0.11660001499999999,-0.012130001999999997,0.0,0.008499995000000003,-0.014000005,-0.004130000999999998,0.008000001,0.016499996000000003,-0.006000004,-0.00012999499999999733,0.012000007,0.020500002000000003,-0.0019999979999999994
Polymetal International,JE00B6T5S470,-1.0,,2022-03-21,10.704998,1.6835003,1.4785004000000002,1.21,1.6599998999999999,2.4300004,3.4799976,2.3369999000000004,-9.0449981,-8.274997599999999,-7.2250004,-8.3679981,-0.023500400000000088,0.7465001,1.7964973,0.6534996000000004,0.1814994999999997,0.9514999999999998,2.0014971999999998,0.8584995000000002,0.4499998999999999,1.2200004,2.2699976,1.1269999000000004
Reach,GB0009039941,,-1.0,2022-03-21,2.2849999,1.896,1.9899996999999998,1.9379998,1.8400002,1.8879995,1.8389997,1.7419996,-0.4449996999999999,-0.3970003999999998,-0.44600019999999985,-0.5430002999999999,-0.05599979999999993,-0.008000499999999855,-0.05700029999999989,-0.15400039999999993,-0.14999949999999984,-0.10200019999999976,-0.1509999999999998,-0.24800009999999983,-0.09799960000000008,-0.0500003,-0.09900010000000004,-0.19600020000000007
Ruffer Investment Company,GB00B018CS46,,1.0,2022-03-21,3.1099976,3.1099976,3.1,3.1099976,3.0799976,3.09,3.09,3.125,-0.029999999999999805,-0.01999759999999995,-0.01999759999999995,0.015002400000000193,-0.029999999999999805,-0.01999759999999995,-0.01999759999999995,0.015002400000000193,-0.020002400000000087,-0.010000000000000231,-0.010000000000000231,0.02499999999999991,-0.029999999999999805,-0.01999759999999995,-0.01999759999999995,0.015002400000000193
Standard Life Private Equity Trusts,GB0030474687,,1.0,2022-03-21,5.239997600000001,4.7299976,5.02,5.399997600000001,5.239997600000001,5.34,5.1199976,5.1199976,0.0,0.10000239999999927,-0.120000000000001,-0.120000000000001,0.5100000000000007,0.6100024,0.3899999999999997,0.3899999999999997,0.21999760000000101,0.3200000000000003,0.09999760000000002,0.09999760000000002,-0.16000000000000014,-0.05999760000000087,-0.28000000000000114,-0.28000000000000114
Temple Bar Inv Tst,GB00BMV92D64,,1.0,2022-03-21,12.319998,10.819998,11.22,11.52,11.6,11.579998,11.479998,11.539998,-0.7199980000000004,-0.7400000000000002,-0.8399999999999999,-0.7799999999999994,0.7800019999999996,0.7599999999999998,0.6600000000000001,0.7200000000000006,0.379999999999999,0.35999799999999915,0.2599979999999995,0.319998,0.08000000000000007,0.05999800000000022,-0.04000199999999943,0.01999800000000107
Tullow Oil,GB0001500809,,1.0,2022-03-21,0.4850999500000001,0.4914,0.45979996,0.47729996,0.54059998,0.5115998900000001,0.55599991,0.57549988,0.05550002999999987,0.026499939999999944,0.07089995999999993,0.09039992999999985,0.049199979999999977,0.020199890000000054,0.06459991000000004,0.08409987999999996,0.08080001999999997,0.05179993000000005,0.09619995000000003,0.11569991999999996,0.06330001999999996,0.034299930000000034,0.07869995000000002,0.09819991999999994
Urban Logistics REIT,GB00BYV8MN78,,1.0,2022-03-21,1.7600002000000001,1.795,1.8549996,1.8699999,1.8500004,1.9049996999999999,1.9149999,1.9899996999999998,0.09000019999999997,0.14499949999999973,0.15499969999999985,0.2299994999999997,0.05500040000000017,0.10999969999999992,0.11999990000000005,0.1949996999999999,-0.00499919999999987,0.05000009999999988,0.060000300000000006,0.13500009999999985,-0.019999499999999948,0.0349997999999998,0.04499999999999993,0.11999979999999977
AO World,GB00BJTNFH41,,-1.0,2021-12-20,1.2399997,0.9624998499999999,0.9044999699999999,0.9519999699999999,1.0900002,1.0640001,1.0159998000000001,1.0190000000000001,-0.14999950000000006,-0.17599960000000014,-0.22399989999999992,-0.2209996999999999,0.12750035000000004,0.10150024999999996,0.053499950000000185,0.05650015000000019,0.18550023000000004,0.15950012999999996,0.11149983000000019,0.1145000300000002,0.13800023000000006,0.11200012999999998,0.0639998300000002,0.06700003000000021
Darktrace,GB00BNYK8G86,-1.0,1.0,2021-12-20,5.09,3.9179980999999997,3.9859986,4.1999976,4.1379981,4.1499976,3.9819996,4.3639991,-0.9520019,-0.9400024,-1.1080003999999999,-0.7260008999999998,0.2200000000000002,0.23199950000000014,0.06400150000000027,0.4460010000000003,0.15199950000000007,0.163999,-0.003998999999999864,0.3780005000000002,-0.06199949999999976,-0.04999999999999982,-0.2179979999999997,0.16400150000000036
Dechra Pharmaceuticals,GB0009633180,1.0,-1.0,2021-12-20,52.899961000000005,50.55,48.919961,50.05,50.699961,52.0,45.639961,41.94,-2.200000000000003,-0.8999610000000047,-7.260000000000005,-10.959961000000007,0.14996100000000467,1.4500000000000028,-4.910038999999998,-8.61,1.7800000000000011,3.0800389999999993,-3.280000000000001,-6.979961000000003,0.6499610000000047,1.9500000000000028,-4.410038999999998,-8.11
Electrocomponents,GB0003096442,1.0,-1.0,2021-12-20,12.55,11.68,11.31,11.77,12.069998,12.409998,11.92,11.069998,-0.4800020000000007,-0.14000200000000085,-0.6300000000000008,-1.4800020000000007,0.3899980000000003,0.7299980000000001,0.2400000000000002,-0.6100019999999997,0.7599979999999995,1.0999979999999994,0.6099999999999994,-0.2400020000000005,0.29999800000000043,0.6399980000000003,0.15000000000000036,-0.7000019999999996
Johnson Matthey,GB00BZ4BQC70,-1.0,1.0,2021-12-20,22.350005,19.994996,19.589996,19.625,20.460005000000002,20.339996,20.47,20.160003,-1.889999999999997,-2.010009,-1.8800050000000006,-2.190002,0.465009000000002,0.34499999999999886,0.4750039999999984,0.16500699999999924,0.8700090000000031,0.75,0.8800039999999996,0.5700070000000004,0.8350050000000024,0.7149959999999993,0.8449999999999989,0.5350029999999997
Petershill Partners PLC,GB00BL9ZF303,,1.0,2021-12-20,3.2399975999999997,2.595,2.5699975999999998,2.6,2.6899976,2.6949975999999998,2.5500002,2.2650004,-0.5499999999999998,-0.5449999999999999,-0.6899973999999998,-0.9749971999999998,0.09499759999999968,0.09999759999999958,-0.044999800000000256,-0.3299996000000003,0.1200000000000001,0.125,-0.019997399999999832,-0.30499719999999986,0.08999759999999979,0.09499759999999968,-0.04999980000000015,-0.3349996000000002
Provident Financial,GB00B1Z4ST84,,1.0,2021-12-20,3.6499976,3.4499975999999997,3.3439990999999996,3.2879981,3.5559985999999997,3.5559985999999997,3.6139990999999996,3.6479980999999997,-0.09399900000000017,-0.09399900000000017,-0.035998500000000266,-0.001999500000000154,0.10600100000000001,0.10600100000000001,0.1640014999999999,0.19800050000000002,0.21199950000000012,0.21199950000000012,0.27,0.30399900000000013,0.26800049999999986,0.26800049999999986,0.32600099999999976,0.3599999999999999
Restaurant Group,GB00B0YG1K06,,-1.0,2021-12-20,0.87099991,0.79699997,0.73699997,0.8039999400000001,0.91699997,0.9289999400000001,0.98599991,1.0,0.04600006000000001,0.05800003000000009,0.11499999999999999,0.12900009,0.12,0.13199997000000008,0.18899993999999998,0.20300003,0.18000000000000005,0.19199997000000013,0.24899994000000003,0.26300003000000005,0.11300002999999992,0.125,0.1819999699999999,0.19600005999999992
Avon Protection,GB0000667013,,-1.0,2021-09-20,19.0,17.899993,17.699996000000002,17.800003,19.279998,19.820008,19.11,20.259992999999998,0.2799979999999991,0.8200080000000014,0.10999999999999943,1.259992999999998,1.3800050000000006,1.920015000000003,1.210007000000001,2.3599999999999994,1.5800019999999968,2.120011999999999,1.4100039999999971,2.5599969999999956,1.4799949999999988,2.020005000000001,1.3099969999999992,2.4599899999999977
Baltic Classifieds Group,GB00BN44P254,,1.0,2021-09-20,2.3999995999999997,2.2600002,2.0600004000000003,2.2200002,2.2399997,2.2399997,1.8500004,2.1800004,-0.15999989999999986,-0.15999989999999986,-0.5499991999999996,-0.21999919999999973,-0.020000500000000088,-0.020000500000000088,-0.4099997999999998,-0.07999979999999995,0.17999929999999953,0.17999929999999953,-0.2100000000000002,0.11999999999999966,0.019999499999999948,0.019999499999999948,-0.36999979999999977,-0.03999979999999992
Blackrock Throgmorton Trust,GB0008910555,,1.0,2021-09-20,9.93,10.1,9.93,10.22,10.159998,9.93,9.1599976,9.4099976,0.22999800000000015,0.0,-0.7700023999999992,-0.5200023999999992,0.05999800000000022,-0.16999999999999993,-0.9400023999999991,-0.6900023999999991,0.22999800000000015,0.0,-0.7700023999999992,-0.5200023999999992,-0.06000200000000078,-0.2900000000000009,-1.0600024000000001,-0.8100024000000001
Bridgepoint Group,GB00BND88V85,,1.0,2021-09-20,5.0399975999999995,5.1599976000000005,5.1999976000000006,5.5,5.46,5.229997600000001,4.85,4.715,0.42000240000000044,0.19000000000000128,-0.18999759999999988,-0.32499759999999966,0.30000239999999945,0.07000000000000028,-0.3099976000000009,-0.44499760000000066,0.2600023999999994,0.03000000000000025,-0.3499976000000009,-0.4849976000000007,-0.040000000000000036,-0.2700023999999992,-0.6500000000000004,-0.7850000000000001
Civtas Social Housing,GB00BD8HBD32,,-1.0,2021-09-20,1.1040001,0.93299988,0.9509999100000001,1.0,0.90599991,0.90199997,0.88399994,0.89699997,-0.1980001899999999,-0.20200012999999994,-0.2200001599999999,-0.20700012999999995,-0.026999969999999984,-0.03099991000000002,-0.048999939999999964,-0.035999910000000024,-0.04500000000000004,-0.048999940000000075,-0.06699997000000002,-0.05399994000000008,-0.09400008999999998,-0.09800003000000002,-0.11600005999999996,-0.10300003000000002
Darktrace,GB00BNYK8G86,,1.0,2021-09-20,5.8249976000000006,6.6999976000000006,7.31,8.6549976,9.85,8.64,7.904997600000001,8.75,4.025002399999999,2.8150024,2.08,2.9250023999999994,3.150002399999999,1.9400024,1.205,2.0500023999999994,2.54,1.330000000000001,0.594997600000001,1.4400000000000004,1.1950024,-0.014997599999999167,-0.7499999999999991,0.09500240000000026
Draper Esprit,GB00BY7QYJ50,,1.0,2021-09-20,10.619998,10.619998,10.3,10.76,11.539998,10.579998,9.7799976,10.14,0.9199999999999999,-0.040000000000000924,-0.840000400000001,-0.47999800000000015,0.9199999999999999,-0.040000000000000924,-0.840000400000001,-0.47999800000000015,1.239998,0.2799979999999991,-0.520002400000001,-0.16000000000000014,0.7799980000000009,-0.180002,-0.9800024,-0.6199999999999992
Endeavour Mining plc,GB00BL6K5J42,,1.0,2021-09-20,28.020005,30.050004,30.610001,29.860001,29.210007,29.660004,28.720002,31.809998,1.1900019999999998,1.6399989999999995,0.6999969999999998,3.789992999999999,-0.8399970000000003,-0.39000000000000057,-1.3300020000000004,1.759993999999999,-1.3999939999999995,-0.9499969999999998,-1.8899989999999995,1.1999969999999998,-0.6499939999999995,-0.19999699999999976,-1.1399989999999995,1.9499969999999998
Just Eat Takeaway.com,NL0012015705,-1.0,,2021-09-20,79.699997,78.820008,74.0,74.270005,68.699997,65.350007,64.699997,69.899994,-11.0,-14.349989999999991,-15.0,-9.80000299999999,-10.120011000000005,-13.470000999999996,-14.120011000000005,-8.920013999999995,-5.300003000000004,-8.649992999999995,-9.300003000000004,-4.100005999999993,-5.570008000000001,-8.919997999999993,-9.570008000000001,-4.370010999999991
Meggitt,GB0005758098,1.0,-1.0,2021-09-20,8.387998099999999,7.34,7.3239991,7.3639991,7.359997600000001,7.399997600000001,7.43,7.4979981,-1.0280004999999983,-0.9880004999999983,-0.9579980999999993,-0.8899999999999988,0.019997600000000837,0.05999760000000087,0.08999999999999986,0.15799810000000036,0.03599850000000071,0.07599850000000075,0.10600089999999973,0.17399900000000024,-0.004001499999999325,0.03599850000000071,0.0660008999999997,0.1339990000000002
Morrison (Wm) Supermarkets,GB0006043169,1.0,-1.0,2021-09-20,2.9099975999999996,2.9149976,2.9059985999999998,2.9379980999999997,2.9109985999999997,2.9209986,2.8589990999999997,2.8529980999999998,0.0010010000000000296,0.01100100000000026,-0.05099849999999995,-0.05699949999999987,-0.003999000000000308,0.006000999999999923,-0.055998500000000284,-0.06199950000000021,0.004999999999999893,0.015000000000000124,-0.04699950000000008,-0.053000500000000006,-0.026999500000000065,-0.016999499999999834,-0.07899900000000004,-0.08499999999999996
Temple Bar Inv Tst,GB00BMV92D64,,-1.0,2021-09-20,10.6,10.5,10.399998,10.3,10.439998000000001,10.579998,10.52,10.979998,-0.16000199999999865,-0.020001999999999853,-0.08000000000000007,0.3799980000000005,-0.060001999999999,0.07999799999999979,0.019999999999999574,0.47999800000000015,0.040000000000000924,0.17999999999999972,0.1200019999999995,0.5800000000000001,0.1399980000000003,0.2799979999999991,0.21999999999999886,0.6799979999999994
Tullow Oil,GB0001500809,,-1.0,2021-09-20,0.41409989,0.43619996,0.47429993,0.44869996,0.46549988,0.51219986,0.52039994,0.51619996,0.05139998999999995,0.09809996999999993,0.10630004999999998,0.10210006999999999,0.02929991999999998,0.07599989999999995,0.08419998000000001,0.08000000000000002,-0.008800050000000004,0.03789992999999997,0.046100010000000025,0.04190003000000003,0.016799919999999968,0.06349989999999994,0.07169998,0.0675
Weir Group,GB0009465807,-1.0,1.0,2021-09-20,16.229996,17.684998,17.880005,17.029998,17.419998,17.195008,16.384992999999998,16.050003,1.1900019999999998,0.9650120000000015,0.15499699999999805,-0.17999299999999963,-0.26500000000000057,-0.4899899999999988,-1.3000050000000023,-1.634995,-0.46000700000000094,-0.6849969999999992,-1.4950120000000027,-1.8300020000000004,0.39000000000000057,0.16501000000000232,-0.6450050000000012,-0.9799949999999988
Wickes Group,GB00BL6C2002,,-1.0,2021-09-20,2.4139995,2.4060001,2.3240003,2.4499997,2.394,2.2119999000000004,2.2379999,2.3520002,-0.019999499999999948,-0.20199959999999972,-0.17599959999999992,-0.06199930000000009,-0.012000099999999847,-0.19400019999999962,-0.16800019999999982,-0.05399989999999999,0.06999970000000033,-0.11200039999999944,-0.08600039999999964,0.02799990000000019,-0.05599969999999965,-0.23799979999999943,-0.21199979999999963,-0.0979994999999998
Auction Technology Group,GB00BMVQDZ64,,1.0,2021-06-21,9.85,11.6,12.6,12.92,11.6,12.02,11.56,11.56,1.75,2.17,1.7100000000000009,1.7100000000000009,0.0,0.41999999999999993,-0.03999999999999915,-0.03999999999999915,-1.0,-0.5800000000000001,-1.0399999999999991,-1.0399999999999991,-1.3200000000000003,-0.9000000000000004,-1.3599999999999994,-1.3599999999999994
Foresight Solar Fund,JE00BD3QJR55,,-1.0,2021-06-21,0.98599991,0.98099991,0.96499985,0.935,0.96299988,0.98,0.99099991,0.99799988,-0.02300002999999995,-0.005999909999999997,0.0050000000000000044,0.011999969999999971,-0.018000029999999945,-0.0009999099999999927,0.010000000000000009,0.016999969999999975,-0.001999969999999962,0.01500014999999999,0.02600005999999999,0.03300002999999996,0.027999879999999977,0.04499999999999993,0.05599990999999993,0.0629998799999999
ITV,GB0033986497,1.0,-1.0,2021-06-21,1.2869997,1.3125,1.3009997000000002,1.2679996,1.2700005,1.2484998,1.2895002,1.1324997,-0.01699919999999988,-0.03849989999999992,0.0025005000000000166,-0.15449999999999986,-0.04249949999999991,-0.06400019999999995,-0.022999800000000015,-0.1800002999999999,-0.030999200000000116,-0.052499900000000155,-0.011499500000000218,-0.1685000000000001,0.002000900000000083,-0.019499799999999956,0.02150059999999998,-0.1354998999999999
JLEN Environmental Assets Group,GG00BJL5FH87,,-1.0,2021-06-21,1.0500002000000002,1.0200005,1.0080004,0.9719999699999999,0.98599991,0.99299988,1.0,1.0,-0.06400029000000018,-0.057000320000000215,-0.05000020000000016,-0.05000020000000016,-0.03400059000000011,-0.02700062000000014,-0.020000500000000088,-0.020000500000000088,-0.02200049000000004,-0.015000520000000073,-0.008000400000000019,-0.008000400000000019,0.013999940000000044,0.02099991000000001,0.028000030000000065,0.028000030000000065
Moonpig Group,GB00BMT9K014,,1.0,2021-06-21,4.5279981,4.64,4.6,4.537998099999999,4.4739990999999995,4.4779981,4.2059986,3.8279981,-0.05399900000000013,-0.04999999999999982,-0.32199949999999955,-0.6999999999999997,-0.16600090000000023,-0.16200189999999992,-0.43400139999999965,-0.8120018999999998,-0.1260009000000002,-0.12200189999999989,-0.3940013999999996,-0.7720018999999998,-0.06399899999999992,-0.05999999999999961,-0.33199949999999934,-0.7099999999999995
